TheaterMovieId,ShowDatetime,NormalizedAttendance
3984,2015-08-05 14:10:00,19.5976399451
3984,2015-08-06 14:00:00,17.2708859931
3984,2015-08-07 22:30:00,3.37216883058
3984,2015-08-08 22:30:00,15.6125326953
3984,2015-08-09 14:00:00,7.935393986
3984,2015-08-10 14:10:00,7.34911497941
3984,2015-08-11 14:10:00,4.89940998627
3984,2015-08-12 18:15:00,27.9790162769
3984,2015-08-14 18:15:00,33.0700971733
3984,2015-08-14 22:25:00,20.5047903061
3984,2015-08-15 18:15:00,1.29325241868
3984,2015-08-16 18:15:00,12.3883652987
3984,2015-08-18 18:15:00,49.9625290659
3154,2016-04-27 18:30:00,3.46990896569
3154,2016-04-28 16:30:00,1.11366852962
3154,2016-04-28 20:30:00,5.93085024532
3154,2016-04-29 22:20:00,16.8637684804
3154,2016-04-30 22:20:00,26.2805599551
3154,2016-05-07 18:15:00,8.74884844577
3154,2016-05-09 18:35:00,11.6931277221
3344,2013-06-27 20:15:00,193.071495491
3727,2015-05-06 14:10:00,11.4158319729
3727,2015-05-06 20:35:00,8.07770648979
3727,2015-05-07 20:35:00,2.25175530535
3727,2015-05-08 15:55:00,10.183585006
3727,2015-05-08 20:20:00,4.48863071023
3727,2015-05-08 22:20:00,0.564153254861
3727,2015-05-09 15:55:00,5.20730358335
3727,2015-05-09 20:20:00,5.9676215487
3727,2015-05-09 22:20:00,0.88898970362
3727,2015-05-10 14:10:00,5.39533236811
3727,2015-05-10 18:10:00,0.658744834157
3727,2015-05-10 20:35:00,3.86843228441
3727,2015-05-11 14:10:00,3.50763762424
3727,2015-05-11 20:35:00,5.98739492386
3727,2015-05-12 14:10:00,2.49485758766
3727,2015-05-12 20:35:00,9.42050621738
3727,2015-05-14 18:15:00,6.89167866143
3727,2015-05-15 18:00:00,15.064755881
3727,2015-05-16 18:00:00,6.11368396409
3727,2015-05-17 14:00:00,1.13430725344
3727,2015-05-18 14:10:00,3.50763762424
3727,2015-05-18 20:35:00,7.98319323182
3727,2015-05-19 18:25:00,6.42713376173
3727,2015-05-20 16:00:00,13.9595739853
3727,2015-05-25 18:10:00,7.94296778572
3727,2015-05-26 16:20:00,7.72657300582
3475,2012-12-06 20:35:00,6.88827354338
3475,2012-12-07 18:10:00,14.28678955
3475,2012-12-09 20:35:00,18.5359565733
3475,2012-12-10 18:25:00,20.5598360147
3475,2012-12-11 14:25:00,12.7899776558
3498,2013-10-30 14:30:00,8.1115561484
3819,2012-12-19 14:00:00,14.8445201083
3819,2012-12-19 18:15:00,12.4356099159
3819,2012-12-19 20:40:00,6.228229353
3819,2012-12-20 20:35:00,26.5690550959
3819,2012-12-21 20:00:00,10.6028825318
3819,2012-12-21 22:25:00,12.3474117744
3819,2012-12-22 17:35:00,35.3750871926
3819,2012-12-22 20:00:00,13.7404715527
3819,2012-12-22 22:25:00,10.8184972513
3819,2012-12-23 14:00:00,30.7952995334
3819,2012-12-23 18:15:00,22.1890055989
3819,2012-12-23 20:40:00,11.8320310804
3819,2012-12-24 14:00:00,11.7331058756
3819,2012-12-24 18:15:00,12.7048444957
3819,2012-12-24 20:40:00,13.3576234522
3819,2012-12-25 18:10:00,17.3134393755
3819,2012-12-25 20:35:00,9.78222411609
3819,2012-12-26 14:15:00,23.7515323866
3819,2012-12-26 20:35:00,20.5941560339
3819,2012-12-27 14:15:00,27.4056142922
3819,2012-12-27 20:35:00,19.5644482322
3819,2012-12-28 13:55:00,32.2380857291
3819,2012-12-28 16:10:00,42.5860563436
3819,2012-12-29 14:00:00,21.7090947582
3819,2012-12-29 18:00:00,38.6043842233
3819,2012-12-30 14:00:00,25.5659090466
3819,2012-12-30 20:25:00,31.0870167948
3819,2012-12-31 14:00:00,16.2458389047
3819,2012-12-31 20:15:00,35.8787304156
3819,2013-01-01 18:15:00,46.6588971039
3819,2013-01-02 20:35:00,20.032422246
3819,2013-01-03 18:15:00,37.8315381923
3819,2013-01-04 20:10:00,31.8938608736
3819,2013-01-05 20:10:00,24.6863638318
3819,2013-01-06 14:10:00,47.7865381238
3819,2013-01-06 20:25:00,15.7709465993
3819,2013-01-07 14:25:00,18.5878802908
3819,2013-01-08 20:25:00,13.4786858764
3819,2013-01-09 16:45:00,6.22828651254
3819,2013-01-11 18:25:00,10.872212916
3819,2013-01-12 16:35:00,29.0234174524
3819,2013-01-13 17:50:00,37.7049092878
3368,2014-08-20 14:10:00,88.1893797529
3368,2014-08-20 20:45:00,103.596971684
3368,2014-08-21 14:10:00,29.3964599176
3368,2014-08-21 20:45:00,54.2650804057
3368,2014-08-22 20:10:00,49.849526645
3368,2014-08-22 22:10:00,62.1763852026
3368,2014-08-23 20:10:00,18.236103108
3368,2014-08-23 22:10:00,54.6680641482
3368,2014-08-24 14:10:00,30.0053991745
3368,2014-08-24 20:45:00,29.1704245154
3368,2014-08-25 14:10:00,19.5976399451
3368,2014-08-25 20:45:00,35.5189617201
3368,2014-08-26 20:45:00,62.1581830102
3368,2014-08-26 23:00:00,126.335956679
3368,2014-08-27 16:25:00,31.2848354626
3368,2014-08-28 16:25:00,3.91060443282
3368,2014-08-28 20:25:00,37.9768727579
3368,2014-08-29 18:00:00,28.3015401784
3368,2014-08-29 22:15:00,14.6764236997
3368,2014-08-30 18:00:00,40.7972256849
3368,2014-08-30 22:15:00,16.661533407
3368,2014-08-31 16:25:00,3.3929829106
3368,2014-08-31 20:25:00,24.709835816
3368,2014-09-01 16:25:00,29.8851170538
3368,2014-09-02 18:10:00,15.7049506492
3368,2014-09-03 18:00:00,91.3153621532
3368,2014-09-05 22:10:00,51.5067444499
3368,2014-09-06 22:10:00,49.4228888922
3368,2014-09-08 18:00:00,32.0867462094
3983,2015-07-22 14:00:00,32.0731009861
3983,2015-07-22 20:35:00,9.20860795092
3983,2015-07-23 18:25:00,36.8687728818
3983,2015-07-24 18:10:00,29.7942047583
3983,2015-07-25 18:10:00,5.82372761557
3983,2015-07-25 22:30:00,7.24835914591
3983,2015-07-26 14:00:00,15.9645593077
3983,2015-07-26 18:15:00,6.19391197961
3983,2015-07-27 14:00:00,13.7456147083
3983,2015-07-27 20:40:00,11.936627036
3983,2015-07-28 14:00:00,43.5277799097
3983,2015-07-28 18:10:00,24.2077913661
3983,2015-07-29 18:25:00,7.37375457635
3983,2015-07-29 20:35:00,16.5754943117
3983,2015-07-30 18:25:00,18.4343864409
3983,2015-07-30 20:35:00,10.129468746
3983,2015-07-31 22:30:00,7.82790699681
3983,2015-08-01 18:00:00,7.84562032403
3983,2015-08-01 22:30:00,9.10731073894
